"","AN_BR1_4","AN_BR1_5","AN_BR1_6","AN_BR1_8","AN_BR2_4","AN_BR2_5","AN_BR2_6","AN_BR2_8","AN_BR3_4","AN_BR3_5","AN_BR3_6","AN_BR3_8","BB_BR1_4","BB_BR1_5","BB_BR1_6","BB_BR1_8","BB_BR2_4","BB_BR2_5","BB_BR2_6","BB_BR2_8","BB_BR3_4","BB_BR3_5","BB_BR3_6","BB_BR3_8","ML_BR1_4","ML_BR1_5","ML_BR1_6","ML_BR1_8","ML_BR2_4","ML_BR2_5","ML_BR2_6","ML_BR2_8","ML_BR3_4","ML_BR3_5","ML_BR3_6","ML_BR3_8"
"ML_GL_S1_1_5_S356_L004_20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0381818147924,7.15716539994067,5.74265446939948,2.75622425760669,0,0,0,0,12.7910424766003,16.8294004631754,6.68249318091242,14.4820815104947
"ML_GL_S1_1_5_S356_L004_2106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8679207971181,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.31818171174278,16.8688331018872,6.39300737956491,1.53418759080283,0,0,0,0,11.5442254397942,8.10335593482729,3.78152444441631,7.56488768964028
"ML_GL_S1_1_5_S356_L004_2147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.76045322833246,10.454902510719,8.92205696688854,6.18650990575251,5.85814371086871,5.60502995877687,10.0125183275676,6.39477092579582,5.23739055150002,8.01552822157043,3.89695943154626,5.94105401791667
"ML_GL_S1_1_5_S356_L004_2167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04511067391652,17.2456466473224,4.79121676819598,4.54058038776025,12.1237522728955,10.8556885833326,21.8506046129982,11.8182997431991,7.70976655363394,11.3286444345652,4.16802839216634,9.87169306516287
"ML_GL_S1_1_5_S356_L004_2169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89974701822051,7.86987447350765,8.23399055282985,5.02897419766478,6.36177858747884,7.47650273478978,11.6665369961624,9.18911937942707,0,2.57199598025922,1.89866464269227,2.61883726912325
"ML_GL_S1_1_5_S356_L004_216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42185136475413,9.28685105690438,5.12567933895837,2.36108053990001,3.77904191009375,4.17890026863556,4.8056686458615,3.55504559352337,3.59979431378345,4.78203725783496,2.12841450579358,4.90763652857032
"ML_GL_S1_1_5_S356_L004_2191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.60891778053507,7.30416484144965,7.52374705919411,2.95522830598583,10.5188351986001,4.63108622718552,6.36151292159529,4.38362649461376,10.1018913030512,10.7464077303136,6.74367818162606,10.2548468568385
"ML_GL_S1_1_5_S356_L004_2204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15076443803133,8.01349284418499,4.75385865309121,2.08636113432134,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4119621047763,13.5339637010261,6.91210523715722,3.27258062945216,0,0,0,0,4.73044732280986,7.5166372793088,2.08237399799683,5.6431590688297
"ML_GL_S1_1_5_S356_L004_2267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36964220638964,8.53191782150152,5.2176865529813,2.8759209065598,2.94287226626195,4.13954285924594,4.8123282777532,3.40413420454936,5.04189713567731,5.64890148035338,2.1724731453404,4.5059868624135
"ML_GL_S1_1_5_S356_L004_2293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.37913801692939,12.7228165675544,6.08537242357666,3.05400234509685,0,0,3.54883444100551,2.41012499526749,4.58723185236592,4.88018063251905,0,3.20842623272035
"ML_GL_S1_1_5_S356_L004_2310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86714173448182,7.34273598244115,4.13552378666627,2.0982827550986,0,0,0,0,6.91914739917224,7.832993694796,2.79555318982917,6.44615204162998
"ML_GL_S1_1_5_S356_L004_2326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57481615758768,9.12932989555102,5.29969077755824,3.08130436077153,2.66204181981856,4.32922639216732,5.32321862106427,3.25643005782139,12.1451443127782,10.3567559437236,4.52409732428763,10.7270180461997
"ML_GL_S1_1_5_S356_L004_2347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37144114474963,11.1223717844481,8.67989632280296,5.11843846164571,7.65393131872297,9.00826760989032,10.4119591232269,9.41186158145615,8.39493297887859,13.6817764524226,5.8458490114194,13.7804781464961
"ML_GL_S1_1_5_S356_L004_2356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86825787074735,8.66703187074639,7.22006243390437,2.228114540111,0,0,0,0,3.74027537429045,2.97981820105622,0,2.25664281266247
"ML_GL_S1_1_5_S356_L004_2367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13194317101748,9.40199377708769,5.86480276761395,1.45048837956034,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4856614991416,15.3691732549976,5.13678411937633,4.8148159721702,2.92379279793306,2.71292809707286,3.64129680190868,2.99883882653096,0,2.25526661680981,0,2.20084786782315
"ML_GL_S1_1_5_S356_L004_2460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5825165191562,14.3700478661961,7.03147024392178,3.68377430162442,0,2.18600540075695,2.99940448480163,0,13.9503151324424,12.8910079612218,5.802613643685,20.4960654445876
"ML_GL_S1_1_5_S356_L004_2536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85848000793056,14.6566289203807,2.23131674789823,0,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56142500060498,13.8734416475951,6.66743848773123,3.13392441952067,0,0,0,0,22.0794602444113,47.8386949266434,16.9075307393282,37.1853902981779
"ML_GL_S1_1_5_S356_L004_2547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17118749242951,9.86167689792354,6.2768165823923,2.65799954705483,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65575479421398,9.32926185751104,5.61090143435888,0,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37283218630786,13.847234426294,9.72901145614814,17.8595309410434,3.43235187779888,2.57528098697496,3.22891703797634,2.73398249092787,2.16920844507182,7.31414245206033,3.92771914096288,3.20982128268642
"ML_GL_S1_1_5_S356_L004_2564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9801950071432,5.1196374572747,3.34828123041548,5.56856653985067,0,0,0,0,3.68062140626449,4.72509779572048,3.96717190847807,3.23092257569771
"ML_GL_S1_1_5_S356_L004_2576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7837507797073,13.4544163611179,12.7793407653335,7.32682618345588,0,0,20.9470888916129,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3872376416708,7.60473432441515,4.16576336241698,2.69937406314355,4.047453437557,3.46906562233012,4.98579886883967,3.54403678483771,7.07743622939384,10.2546686312625,3.3274372153204,8.77873185501688
"ML_GL_S1_1_5_S356_L004_2580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35360562113475,13.7773092792648,5.87176709242806,3.97944947311994,4.42976697362452,3.19904957803523,3.25310520361533,3.87741145086537,6.96962219398629,12.3184300935953,4.22472108126452,11.7669122097163
"ML_GL_S1_1_5_S356_L004_2586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1543623664906,2.24249934998336,1.54554105165807,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14871052480313,8.64289042358062,6.94046461475839,2.95420191623436,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6649670247292,15.8551721156493,10.0363632250905,5.06988251680899,8.36831677676109,9.61344966271613,12.2908411415208,9.99099052500188,11.9624308450035,12.5547420576457,5.03438319698468,13.4686222773568
"ML_GL_S1_1_5_S356_L004_2621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41063493070646,8.19190904942688,5.23747916524604,5.56412241869296,0,0,0,0,3.40730822784085,0,0,0
"ML_GL_S1_1_5_S356_L004_2647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08016183987926,7.87480226003682,4.19062886149718,2.2967944518626,7.69569374963136,9.26195160703464,9.87132164217572,8.40544006521368,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89202185054422,7.12076397551727,3.47166438798507,2.13066481256891,0,0,3.30602162230271,0,1.94103237263425,2.91502800126315,0,2.15468248702796
"ML_GL_S1_1_5_S356_L004_2685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77301542168287,7.28332601799644,3.35209877848972,0,0,3.26553697940707,3.92304472761891,3.37311848544797,4.24746957564459,5.68494845889853,1.78258702557301,4.98323486656741
"ML_GL_S1_1_5_S356_L004_268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73623378049562,6.92661846917717,3.21011729025016,2.7740805743399,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52327084430791,9.81487273178633,8.22920218660169,3.06476728562494,11.291856740461,5.30577465126985,5.84486858496243,4.16554731129106,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73022055585577,7.77930465964496,4.97598178955552,2.52566962885557,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10242667251523,14.0858234942135,4.82305306929148,2.59099490231408,2.67397708836904,3.9850103577746,4.90647247985684,3.22393774870172,87.8147509175021,83.8645639147212,25.0045977324163,63.8724236158142
"ML_GL_S1_1_5_S356_L004_2714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1240183865666,17.7038176999383,6.95380221977859,4.5737963366062,10.8116219053661,8.77468147474665,10.1386188340979,8.67410792025645,2.28847777601751,3.70216273440864,0,2.09493781298395
"ML_GL_S1_1_5_S356_L004_273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0866161678639,7.95038998161037,3.09502847455543,1.68606591221126,16.5346190012767,13.6474591794979,19.5033164802935,16.64791876629,9.02830224626369,13.2037634225317,3.99548265208392,8.85452256947448
"ML_GL_S1_1_5_S356_L004_2749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0585732348304,11.8067287617336,10.6105852081055,3.35725496729168,10.969117107298,8.26878076677495,7.74379458860608,9.66196335195967,30.8209036567897,24.6893419086451,10.5727763642766,19.995886647283
"ML_GL_S1_1_5_S356_L004_2757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54737844121693,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35585791249843,13.9130038371908,7.24728325289155,5.39110935294464,3.22283505279101,0,3.10777425006746,0,5.14201541289533,7.00291883471465,2.55638143820798,9.23046945799852
"ML_GL_S1_1_5_S356_L004_2773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1672243117054,62.5228271911646,30.9466336996517,9.92334277935767,0,0,3.91543344833904,4.01772434162203,1475.15471384985,1273.58882107199,511.944612941329,1913.61450233404
"ML_GL_S1_1_5_S356_L004_2818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57170547238548,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90087355766553,8.92159538701116,5.26759872226894,2.15827746525478,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47666424119257,8.07377945518523,4.47546264052372,3.3387306200326,5.26512586856864,0,2.25810164922253,0,7.82752239073216,7.87997572279858,4.53836844036088,8.96875170387749
"ML_GL_S1_1_5_S356_L004_2858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9126392422262,24.2588589688777,21.0265467136377,9.19221109274254,6.17595167703491,8.37283456410339,7.863250661849,6.57337919968548,12.8923496963535,13.9907620830987,3.17570055619992,9.41886212263072
"ML_GL_S1_1_5_S356_L004_2873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59876638565339,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20657369711167,10.5994452499493,4.93866777657056,1.8270957590974,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.95172234936148,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69373872641908,11.6791515194527,7.2459615228382,4.15015191455084,0,2.99197030968211,2.9771949461513,3.97423328858885,2.68762386396829,5.43903885725757,1.94925523122766,4.87555053966438
"ML_GL_S1_1_5_S356_L004_2897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6458119576351,6.91157100428882,4.46462771173743,2.02700870239995,0,3.31929520048639,4.15269728967505,2.67406182110472,0,2.1831765453725,0,0
"ML_GL_S1_1_5_S356_L004_2900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11083074288732,7.12080385280279,6.89646022446822,1.93439799130415,2.42206826588267,4.17081039118501,1.98871093216766,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72367648337992,11.1686372803678,2.62422891537342,0,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95738002463843,18.9209848949986,11.0918288731847,0,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8545786561248,7.38243610822117,4.31125368389201,2.49616394134739,2.4013958485885,2.27709276249895,4.39471399887978,3.26432973136037,2.92349506301901,5.99079739620454,1.78851927996909,6.15861015239235
"ML_GL_S1_1_5_S356_L004_2940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21656470656671,9.26415695908532,7.36736961031149,2.334524214004,3.3290636823659,0,2.22287103679586,2.91557257571076,2.79547650448206,2.68315726384749,2.02564257639096,4.29983544577124
"ML_GL_S1_1_5_S356_L004_2963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73692164129191,12.5923609697299,6.58474748932287,4.37471149041378,5.57276224822956,9.5877702661975,10.8475651628724,8.51981984908592,5.40675407354381,7.18904983222064,2.01068993300153,5.70100907520834
"ML_GL_S1_1_5_S356_L004_2972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2057589021826,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2975",0,0,0,0,0,0,0,0,0,0,0,0,1111.06341559445,892.140878953766,695.032761806124,986.376903305315,1219.1747951541,958.678571667958,881.28615433243,1341.65053569008,840.021911411406,848.924725816064,695.323529019477,622.463048645746,3.22245966709734,8.20750956650462,4.80923519885409,0,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_2980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35068698639395,12.2729681005452,6.79563525356299,10.4346054285029,5.41295795136439,5.42956703290821,8.61127887980335,5.07066885021919,5.24707064372826,9.549664721033,5.72051655002087,11.0367633852536
"ML_GL_S1_1_5_S356_L004_2988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94935516037348,11.1361359852138,9.63349274180691,4.49688888975726,2.57103735635326,5.6555221476205,4.67155062779233,5.08228779907255,2.63697428039109,3.0849355008786,0,4.76507434937832
"ML_GL_S1_1_5_S356_L004_2994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40383222576686,7.03645424175584,4.93414326103769,1.69331333120516,6.73409612155278,6.38438813868721,8.56357839080729,4.60772499797655,2.39131459481592,2.52816088282778,0,2.53263169387839
"ML_GL_S1_1_5_S356_L004_3000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9119030551588,4.89739722657622,4.20183537207491,2.25286402088391,0,0,0,0,0,0,0,6.60788453511098
"ML_GL_S1_1_5_S356_L004_3001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61780401550703,5.24008647133666,1.8375133937425,1.98051728654898,0,2.44810639721772,3.87346390695508,0,6.61115365120285,4.33133439048237,3.056022299238,3.84084933822847
"ML_GL_S1_1_5_S356_L004_3003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54823506220337,13.3909559104255,4.7391375941005,4.58383055587481,0,2.49565034012953,2.06288259888168,0,3.20095406669465,5.20971665985378,2.84731811503393,4.55475934503279
"ML_GL_S1_1_5_S356_L004_3018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14730492692167,5.57399075009618,4.76121532484174,2.29972409687691,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_3022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8079652601203,47.5336066738167,5.19477297752846,2.24108130152668,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_3023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81453482014049,12.9061657891334,6.96058327790038,2.5725841870394,9.5677866357379,8.23442354099433,11.2265530976875,10.2180107437737,6.4707621166477,8.86849854460943,3.17165589348186,6.96882365501013
"ML_GL_S1_1_5_S356_L004_3027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31456573626589,6.78973412994543,5.81309974745192,3.58697996989039,46.8594449629582,26.3764008965338,29.8331692741809,29.7482799341,4.32327374117599,6.09515856290138,6.27269031123261,6.53515420951253
"ML_GL_S1_1_5_S356_L004_3035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6986164482364,31.6759249040834,23.7286959782416,22.6427824105092,42.261111446895,27.8912457726723,34.2312463772538,31.1607036098844,9.39681759031098,11.118288632437,8.84318777066389,11.9333747594199
"ML_GL_S1_1_5_S356_L004_3047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21216786960717,9.63549097325397,3.40872866268169,1.83519244036567,0,0,0,0,17.5449392040856,24.5552816500667,6.84781753336937,19.4620876588
"ML_GL_S1_1_5_S356_L004_3062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82945394168423,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_3102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21781358633588,10.1465196946948,2.10195303807082,0,0,0,2.43171679225149,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_3108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05652208224919,8.81441504941279,5.0333706493215,4.67279023590234,3.99625991656698,5.58189794481389,6.46001226722307,4.42197523081075,3.91223514893806,6.8351662285743,2.95768960967435,5.92075990447091
"ML_GL_S1_1_5_S356_L004_3128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82863144973768,8.16784604938017,5.99005659803722,5.01677646404156,2.57447552873633,0,2.80264434555173,2.36127303418171,0,0,0,0
"ML_GL_S1_1_5_S356_L004_313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4359508734927,9.22825498131996,9.09474867574719,2.61000299026597,5.84448786337846,3.44808512537276,6.02148933458053,6.32024206979226,0,0,0,0
"ML_GL_S1_1_5_S356_L004_315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2027410650563,9.54318420943002,5.08047904777314,4.65062435373232,8.05990845966671,6.97546689192677,9.93492367085563,6.28536323707942,0,0,0,0
"ML_GL_S1_1_5_S356_L004_3166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26581995591631,7.85765568098753,3.18413990338437,2.22538367059348,6.77644725504821,6.47352672542754,10.3221403282478,5.22282231024887,6.76764998871114,8.8397036142872,2.57709162766093,7.50488947945271
"ML_GL_S1_1_5_S356_L004_3167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43959332714761,7.67873872163562,3.51505201536839,2.09415297284391,0,0,0,0,3.25051915468045,3.90985387528007,0,3.83009220765522
"ML_GL_S1_1_5_S356_L004_3168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7768150627072,10.8598491542284,4.77128137174632,2.46869429435295,5.52766315181839,5.03822112078477,10.794891261044,5.12081271764019,4.72402813837828,4.94218743446712,2.41431241300725,4.00356054695227
"ML_GL_S1_1_5_S356_L004_3180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28425181721354,7.61330467217283,3.08867786455349,1.98343968873142,0,0,0,0,2.93482712221602,3.90302446654307,0,4.39099936397182
"ML_GL_S1_1_5_S356_L004_3188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87622569577627,7.38056906678746,5.96920829723245,2.31548828138737,0,0,0,0,3.63816999988705,2.87258299618615,0,2.82353015156748
"ML_GL_S1_1_5_S356_L004_3191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75385025532939,8.33887384345827,6.57529268065355,3.06741655257009,0,0,0,0,2.03072135014332,2.77192052278395,0,0
"ML_GL_S1_1_5_S356_L004_3215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9859858811385,2.35805138081569,0,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_3223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89523353950968,8.222638747142,5.26897817561519,2.63625938244677,4.98630214224323,7.00142484652896,7.41437888393935,5.09476225355824,5.61329218131066,6.37487999593346,2.40401533463272,6.1498798681442
"ML_GL_S1_1_5_S356_L004_3227",0,0,0,0,0,0,0,0,0,0,0,0,470.694312295102,392.45834085011,318.107390762342,443.118559340361,537.519755037935,394.780391360223,381.907675712449,526.198351341438,253.946453778703,219.706814524813,214.562194358665,223.542770337806,4.15009142266661,7.13874797756256,2.38577227783545,0,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_3229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0913155184364,15.1731914323454,12.7334678930077,5.84454893435513,5.44325980766254,7.03302270648655,8.4857351047543,7.57601001004621,14.8103761098781,13.4155965200341,6.64106423140907,16.7999228823014
"ML_GL_S1_1_5_S356_L004_322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98104268885196,11.7867463193302,7.29515738987726,2.60269030530936,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_3246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8594192925519,9.74949621021086,14.5270630051346,5.11048382035794,0,0,0,0,3.74366267631014,3.08576247244699,0,0
"ML_GL_S1_1_5_S356_L004_328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.46956219949914,11.0410103549115,7.04947333885356,2.84782298413884,0,0,0,0,9.04345771097075,7.3620263998994,2.37728050963237,8.82906114414278
"ML_GL_S1_1_5_S356_L004_3299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52929031324385,7.87941756554171,5.49103044387831,4.66952162635665,5.96248485359127,3.729630305894,2.66595371591197,0,0,3.80501148540618,2.30080292596711,2.87752333054049
"ML_GL_S1_1_5_S356_L004_3315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94197375632348,5.86725680627688,2.98036258199684,0,0,0,0,0,0,0,0,0
"ML_GL_S1_1_5_S356_L004_3316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98470121509831,9.24022405051106,5.15903168614273,1.85857745209073,0,0,0,0,0,0,0,0
