"","CB_BR1","GL_BR1","PB_BR1","SM_BR1","CB_BR2","GL_BR2","PB_BR2","SM_BR2","CB_BR3","GL_BR3","PB_BR3","SM_BR3","CB_TR1","CB_TR2","PB_TR1","PB_TR2","CB_TR3","CB_TR4","PB_TR3","PB_TR4","GL_TR1","GL_TR2","SM_TR1","SM_TR2","GL_TR3","GL_TR4","SM_TR3","SM_TR4"
"BB_BR1_SM_S105_L002_2686",9.31644161387225,6.49353018384313,6.80199441374346,16.1912144559672,0,2.39701898679452,1.93748941947209,3.19716850432793,13.9408459412113,22.3669944115307,84.186254664585,67.0073188794618,2.51549764250715,5.60417003429798,5.9699356824609,2.42593285842563,2.79814634883687,3.50733605468828,2.55619131997012,2.02044263068514,3.54772443449985,2.81265535916191,3.21212897769369,4.69179423294238,2.38002768935183,2.61834341118848,3.52714296938028,3.18320536245965
"BB_BR1_SM_S105_L002_2687",55.1838972677442,72.8305720197806,78.1151463479928,22.3035384018501,3.5993766011382,6.33895049836154,11.8036975574777,3.57596157201235,86.0313144829132,35.4769541852556,70.5742364326413,39.8065302562586,3.51840673308504,3.71537123119275,3.61023636333445,5.22058470642032,0,2.71034792994797,4.1692925174453,4.54328400669386,0,3.08078732487889,0,2.92759269179998,0,1.8489617037989,0,2.30062626839073
"BB_BR1_SM_S105_L002_2724",3.19701105223095,2.16531833892639,2.72701435974449,8.22989979089902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_275",8.80746706848544,7.35012741560797,6.44501368540435,12.4971630556059,13.4218261204395,12.7300929732801,11.9295294633964,13.5085617075059,3.7766613546379,3.91605592500716,8.09234867035788,6.85415995796955,49.6862623604693,69.463381006198,39.3127600406901,31.993885084098,46.7297117079201,60.6401464673306,39.1075259133011,30.2216983967173,41.9045387125063,48.7934895992686,43.1764944333509,53.4725729143731,37.4883374205507,37.8372398327763,41.2826445055649,41.5124489271786
"BB_BR1_SM_S105_L002_279",36.5489647176859,39.9232212645111,81.7561546292341,32.4487674015315,39.5560586379095,107.081718135784,178.125831134183,47.7955308062978,6.71945576704213,6.26978712100015,5.75791934053342,3.37576140774907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2800",5.68360111376542,6.30238229595597,4.50392181059792,10.5674522931353,6.95263191805735,4.725553191151,2.77770995404618,5.00681974886935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_281",6.91709759907941,4.84652661585748,7.73172857584415,10.510262206539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2828",4.38154393330116,3.30168095397204,4.80972592557621,9.19055209160472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2832",4.59845995688505,3.61745024290814,4.86384202057331,7.00477121072264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2834",6.83551580168767,10.9252543566664,6.14340344491916,12.6884732053303,4.92368825869754,5.9921171261229,2.6053249001571,5.04099014884101,2.33642206219661,5.03342214065089,2.94899024305328,5.02283384060244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
