"","AN_TR1_4","AN_TR1_5","AN_TR1_6","AN_TR1_8","AN_TR2_4","AN_TR2_5","AN_TR2_6","AN_TR2_8","AN_TR3_4","AN_TR3_5","AN_TR3_6","AN_TR3_8","BB_TR1_4","BB_TR1_5","BB_TR1_6","BB_TR1_8","BB_TR2_4","BB_TR2_5","BB_TR2_6","BB_TR2_8","BB_TR3_4","BB_TR3_5","BB_TR3_6","BB_TR3_8","ML_TR1_4","ML_TR1_5","ML_TR1_6","ML_TR1_8","ML_TR2_4","ML_TR2_5","ML_TR2_6","ML_TR2_8","ML_TR3_4","ML_TR3_5","ML_TR3_6","ML_TR3_8"
"ML_TR1_6_S183_L004_2419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35782649182447,14.171539410891,0,0,0,0,0,0,0,0,0
"ML_TR1_6_S183_L004_2424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70906194501406,3.67120617806981,5.37785807886513,2.91491479805084,7.90870922060796,6.0395305329607,3.11093916914807,3.75200689778699,6.32009868175502,4.35270739603604,4.79552353247602,3.28459892226838
"ML_TR1_6_S183_L004_244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94092124267427,4.10160531851955,28.1615147972415,3.09972633916734,10.3362024397276,2.05916852450808,1.4525040620916,4.75244968732023,2.45609456382255,0,1.90060980718483,2.09558326739536
"ML_TR1_6_S183_L004_245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0521691258454,4.26162168186345,5.95238791160596,4.68357784797137,7.47183593916744,4.69211932813264,5.75842489969448,8.16028698441321,10.7598646342082,6.38494340533983,5.10355284014399,6.93196075592731
"ML_TR1_6_S183_L004_2462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0781920064333,2.32973187870059,4.40062203953067,3.46466637951768,0,0,1.27431837021483,3.06517914754299,0,2.49220839010439,1.95976907020485,3.37740878250097
"ML_TR1_6_S183_L004_2467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07194739026644,7.26996119932384,9.55368353001914,15.6163682572021,4.00201505331951,6.84631767805163,23.557919085738,22.3741026767656,8.35652490956131,17.4650957086842,22.0546181377426,26.747872414088
"ML_TR1_6_S183_L004_2473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1283306532322,12.6731414872644,24.5494874055912,16.5368563079045,15.4169453374872,12.3090995539368,10.3032804266137,16.2262998420261,9.79596539318951,12.0169117103133,18.5542181638058,17.7341543179411
"ML_TR1_6_S183_L004_247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80095122403584,2.59064721794756,3.91255639743467,5.19693189915945,4.86011817786212,2.62845803700697,3.57276061453869,4.20931356051195,7.33528789462019,4.03807156731922,5.09456975492988,6.04683920307437
"ML_TR1_6_S183_L004_2493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60536924778574,5.19598698672288,8.791039852173,5.01553875559817,6.52781671077203,10.4772733840524,5.11345773986898,6.38907356519928,7.59402043920154,7.93514864033714,5.37364721328701,6.03246352248562
"ML_TR1_6_S183_L004_2498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21910707770448,4.32504400519363,7.38717904834299,3.7604980992303,5.17596467638026,8.67668413275467,2.53966746760306,2.78230186955641,3.17373622222967,3.58112898944204,2.81368079566358,3.58872216098701
"ML_TR1_6_S183_L004_2503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1162853380464,9.64110358377937,10.7593312089089,16.4599866519921,12.079045834607,5.99067366858245,16.1666272173769,21.6327856415663,23.6643829868015,13.5320319806235,14.0411945825451,18.5484465405863
"ML_TR1_6_S183_L004_2504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4295002082704,4.53619676602905,0,2.21740655309331,3.12201417249822,1.74005712144538,3.23469509438411,2.58828646852487,2.17550412389296,1.29373103230348,2.19559024692154
"ML_TR1_6_S183_L004_2511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77799108929631,2.61582125929052,3.7419066790419,2.7348925026818,2.45044324857548,3.701462513624,1.63498642235736,2.4581049047232,3.28636087889087,0,2.07391496796569,2.4041823678464
"ML_TR1_6_S183_L004_2520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17297435840436,2.85115849117644,4.2576710344221,4.00109733449722,3.82474085670623,4.96005004966754,4.46815086699955,5.69650205107357,5.87162184381854,5.88997427950193,4.47352159365131,6.17635733006761
"ML_TR1_6_S183_L004_2544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54232135586559,0,0,0,0,0,0,0,0,0
"ML_TR1_6_S183_L004_2550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46683711408899,5.99715242387572,8.94348856561401,6.84861476426573,7.56110175324042,8.26220293848348,6.08379803927257,8.58313979755471,10.7257711483993,8.09347953906265,6.66108071895457,8.95816199866472
"ML_TR1_6_S183_L004_2562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.01169419036938,8.84321519814863,8.57657680044691,3.39579393757376,9.3384814250898,2.96257135719917,4.41465177341424,3.94882285256862,12.3605546262636,1.87450494452212,3.95212263309461,4.32340974010952
"ML_TR1_6_S183_L004_2591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18388933610086,4.35205910240932,2.49564855822473,0,3.69214657188493,1.77584553165696,2.44133722734862,0,2.2847299962402,1.95967442967232,2.45226472269332
"ML_TR1_6_S183_L004_2632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67867782663723,7.70644906789048,1.53811532251504,0,3.56171096023301,2.79301010178266,0,0,0,1.62052828557788,4.53993846198393
"ML_TR1_6_S183_L004_2651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51266039568868,7.28249904771566,0,0,0,1.50327859832456,0,0,2.22894026762362,1.69881959331978,0
"ML_TR1_6_S183_L004_265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73533514461447,10.3518963862994,11.9041564481914,5.27211119601459,10.8800986971465,16.8527234374834,5.29103065924984,9.22664035605503,8.20417755348283,12.6828984565163,5.22433988247427,9.85434630188871
"ML_TR1_6_S183_L004_2705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83489527598673,8.07581223087327,12.6423765104412,7.48772588189774,6.68033279400021,16.5010070371277,7.83689927682152,9.04460703185418,9.27440762419574,10.5587672106991,8.40683017421338,10.0497216346458
"ML_TR1_6_S183_L004_2722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.30808453104299,12.998373300388,6.99415982958882,9.50796709277703,9.22050151862191,3.93822200375543,4.24687277129996,2.54870078930558,4.10565786842506,4.62923909919701,16.5460382771953,2.90149557125737
"ML_TR1_6_S183_L004_2729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92070954983531,1.50905017540677,0,1.92829992977196,0,0,2.4154803286616,0,0,0
"ML_TR1_6_S183_L004_2765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39304496820148,3.37378698930668,5.63339506472271,3.02703568393331,2.21443232868387,5.33698450922195,3.69838811353516,4.15313690260383,4.14213416748266,5.82693243815962,3.19765054024519,4.80452879741287
"ML_TR1_6_S183_L004_2766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86216619462301,3.73130373456728,5.73161894751159,2.82809408280954,2.36118444918272,3.63666674301837,2.4895759471251,3.97215068746753,2.43622577823915,3.33256072719427,2.37227754603938,4.54867786011356
"ML_TR1_6_S183_L004_2776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66676248119332,8.26863965712541,4.73047840990934,2.24116958398563,7.34331814959442,4.04621812910078,7.8004056530887,0,6.51670099398168,3.77756957622523,6.27959613044179
"ML_TR1_6_S183_L004_280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28066517741539,3.92177048684469,6.1243577140061,3.2576126376352,6.49960527031908,7.79342458053084,2.39309532148131,5.39846430571338,5.97376166064814,5.54368997464504,4.46908144813347,5.29034280999507
"ML_TR1_6_S183_L004_2844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92679135652743,4.27978427341132,10.2245838056237,6.67145610638251,3.13248060548572,5.00287099177094,5.30679859845565,4.58673976514566,5.3679033794156,6.21761151641082,4.83309368841505,6.54906852943985
"ML_TR1_6_S183_L004_2866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39677970810525,3.25500115578624,4.72426516531213,2.58723882518606,2.76450150468841,4.20906850636505,1.76337502804424,2.58789028346881,4.17098241287146,3.844861582909,2.4651572793364,2.95214111318454
"ML_TR1_6_S183_L004_2890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88228542110528,4.24391062611095,8.85316663372958,6.16370990702258,10.9344253911859,3.03439023178571,5.86438045173026,5.85847124343738,16.818706420103,3.21007992705244,5.53436625097961,8.7129664090881
"ML_TR1_6_S183_L004_2896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67818706182779,2.07986922234076,4.04585077438709,4.6916348634387,1.89152345012935,3.99617841696005,5.00760473809646,4.08854459036214,3.4903767954053,3.5520767768188,4.22233484583404,4.46814815495046
"ML_TR1_6_S183_L004_2906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23407617481494,7.82438446321832,7.17377577445075,12.1502522533824,10.0623413075149,13.5783855200773,12.468949450017,12.956332424962,8.82441079089299,12.8930014595571,9.70677127559398,14.5292272846486
"ML_TR1_6_S183_L004_2926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76650755178576,6.65768209824233,11.4582392293888,8.26266337939416,6.89756180741729,12.948917375269,6.6657034770261,6.63895427496957,7.08622967952078,6.4992637386838,4.77135981464113,8.43999211578223
"ML_TR1_6_S183_L004_2936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.9243498413972,14.2730685902613,13.4171003437551,22.5366381665382,40.4562291515774,21.547150693673,29.7812352488867,32.128408645663,62.667519213069,41.0515768782887,33.7154751982285,40.0415529193578
"ML_TR1_6_S183_L004_2948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35109218342428,4.2020930260935,5.68916102411343,4.24796628479715,2.53023744058877,4.42898959010329,3.35311018813292,6.17875342815954,0,3.80093346858689,3.44672762925817,4.35194823012832
"ML_TR1_6_S183_L004_2952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15077558329764,6.58280179834024,7.39873943478831,5.21538853016023,6.19544472798379,11.0422255698746,8.77783587850588,7.15033256431272,9.33543872019235,9.69972861902979,5.38487594847063,8.0711824626727
"ML_TR1_6_S183_L004_2966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71212991032742,3.30724475578612,3.79000007180203,4.88625996540033,4.12428573946272,3.80393234950715,4.86442017716279,5.36887960165685,5.71635898380752,4.71245061797931,4.791362843464,4.80483653269308
"ML_TR1_6_S183_L004_2968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77176824695745,5.17022399276372,3.28152569482116,2.60577971784758,4.56292020668477,4.45134424044087,3.26310458774317,3.86850487735458,6.70806031955807,4.57434399938574,2.43940457122699,3.65129340021323
"ML_TR1_6_S183_L004_2998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89769055455796,7.04452457643319,3.64853116848462,1.75401878255259,7.20460930626404,2.53409573313251,5.19651397104639,0,5.5326301944171,2.12849032892562,3.85138923278818
"ML_TR1_6_S183_L004_302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81092373162478,5.07411242574509,6.37491814807268,4.80895596175969,4.49998419520302,11.3100754152981,3.428513920051,5.27654175845394,4.33834356933388,6.73691424737777,4.33650394265875,5.37847747375892
"ML_TR1_6_S183_L004_3157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58110719660126,6.85188629519102,3.12271061808095,0,9.02509151660133,2.55213046554814,5.28349337319484,0,5.26047506112258,2.55935741792995,3.90623019234176
"ML_TR1_6_S183_L004_3164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.058524211761,10.4310350526025,20.7883208807909,13.1936431753849,18.2375191894904,20.7242668353081,11.010516644742,10.7163154577166,23.2643393345487,12.770061857561,13.9066118625871,11.7618170729681
"ML_TR1_6_S183_L004_3172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8417082585651,2.67683743782305,4.66789594776983,3.56660158635642,6.47174055548799,4.98940146993513,3.28589644494067,4.08278190344898,7.32443856872024,4.36616820283308,3.46209861068337,4.12807217833755
"ML_TR1_6_S183_L004_3246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10435668631354,9.22039695340843,13.4509129725215,7.46454358358507,10.2098199484641,11.929372402804,6.46718591051996,9.70941783500443,10.8051260346893,10.4175988630179,7.1302982872221,11.3232479036791
"ML_TR1_6_S183_L004_3260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12061462549176,5.14269459566736,3.78592138002465,0,4.35760488215379,2.72141639360731,5.10675496272858,0,4.13531846439475,2.84661463324756,3.45523840805406
"ML_TR1_6_S183_L004_3262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.776345023916,7.30468779674703,9.08213205639699,8.43536741014205,17.9240732147501,6.78456876699884,14.0817991294282,12.6756997096291,26.1516651478557,16.9735630713934,14.5215161546277,14.4845516324939
"ML_TR1_6_S183_L004_3266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92950404649912,12.5645187693736,24.5194481856108,9.223317354071,15.491404163732,31.5906509720036,7.31969269410168,14.2860829574108,14.6656091377147,17.5968035680984,8.8266361631107,15.375756933898
"ML_TR1_6_S183_L004_3271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6732477084232,11.3420169088562,10.2091172336293,6.47787101093776,10.2279138150197,15.2347701990163,6.04625697408433,10.1451237533549,7.74643279508187,7.3750990731989,5.07313149029767,7.4025108147831
"ML_TR1_6_S183_L004_3272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3395834837921,5.93356796670274,19.2730906387068,7.88223861771617,15.5595938700626,14.6958216555968,12.1051693196386,20.0161941838507,24.2403978974738,18.911465321777,9.91379768318954,10.5095691866299
"ML_TR1_6_S183_L004_3275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4283916449598,7.03392673462281,11.2148229722795,12.042672954108,16.6771216143146,12.3080166030793,15.1397360362433,13.3005361287016,31.2064830714629,14.5390945912968,14.0249183522928,14.4258505000977
"ML_TR1_6_S183_L004_3279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03873164043634,6.26267871538672,12.2872591074268,5.40024863189231,7.71279521489929,14.0805211315469,4.95601640800826,6.96682906612987,8.91454590072947,7.08929028316255,4.21756971928754,6.79186577062834
"ML_TR1_6_S183_L004_3286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64570138692406,5.39399815981215,7.61216304217215,9.23585138851307,12.2579111611115,21.2687001598921,7.23628106748134,6.71178611179056,8.610277597529,6.38561474991302,5.93316155631737,8.8281353825139
"ML_TR1_6_S183_L004_3296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28128779015834,3.55698112616946,10.2555853526026,3.34773682364153,2.56806680928866,4.16214043861425,2.39075461376193,3.14479645072983,3.48444181349823,2.99766471384315,2.38976391323443,3.08608455865559
"ML_TR1_6_S183_L004_3303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52982116405753,6.24856161467435,1.73984556195168,0,4.15758149166648,2.80488162048458,2.69443246109354,2.49049715125318,3.56790260622411,4.17640691166615,2.41474427058867
"ML_TR1_6_S183_L004_3306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81720883666831,9.62791517013626,16.7967384151209,5.52619139772727,7.88794276089204,21.2712487436952,9.3099477381533,18.5174069147364,8.71755932176031,19.2547551314621,5.72003719227553,8.91941726448574
"ML_TR1_6_S183_L004_3316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4572240594242,7.1955809689722,13.0634536050292,3.92367561632735,32.6261565003285,11.437006526962,3.93065344607232,10.4370354272144,25.5947629994306,10.6091782260537,3.16606661639044,7.30878277028595
"ML_TR1_6_S183_L004_3319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80153701662169,7.54570495117495,8.03990849127362,17.2667916038236,5.79482501743863,12.2157941650279,2.92537654815063,4.23938360913339,8.47428262749734,5.28518213275123,8.52131706909299,6.53272875762674
"ML_TR1_6_S183_L004_3321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2240501467914,4.23978525693086,6.37070827198783,4.5659051348228,3.18833269184187,9.94441717892692,2.70811765588748,4.53093626525886,3.12976520243016,5.38274868930206,3.43735491625164,4.47745990358527
"ML_TR1_6_S183_L004_3325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27071293774616,3.50895906257091,8.76865333384522,6.31751396633491,5.34020118793403,4.61468587608576,4.88259506976322,5.87264064303189,9.70063324791426,4.70052395785508,5.40595982070869,6.40909646358946
"ML_TR1_6_S183_L004_3330_fragment_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75331012580783,3.09233139558055,8.95786818598395,3.33407114700246,3.58084724003243,5.14809391272745,2.53137721294761,3.65090883472176,3.94576040715812,3.53085771321707,4.76825308142634,3.30217935086033
"ML_TR1_6_S183_L004_3334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00833470692424,7.51298845328679,10.4158160774585,7.04323707848832,12.2430139845378,15.9096389379934,4.079328239716,9.24569543283583,10.1942650763999,7.0276652275158,6.15899813375696,8.45376400643313
"ML_TR1_6_S183_L004_333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26525511235663,8.4374975591802,10.1237484278543,10.2915133082899,13.0139183208462,27.6361464371767,7.55343631683002,15.9752712736447,13.5207357048101,17.1290922254334,8.50937003653421,18.0137283813198
"ML_TR1_6_S183_L004_3350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16243390359252,5.01420695815677,6.82669525426665,9.21215830446621,7.36207924210112,7.45177350812689,6.29205828870533,8.69363574505309,11.0237151119053,7.14237424450304,8.69953926660847,10.8891402955474
"ML_TR1_6_S183_L004_3361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6597712661105,0,0,0,0,0,0,0,0,0
"ML_TR1_6_S183_L004_3364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32508455982261,12.2435915647616,17.7140028356025,7.94178202584592,17.9856150084351,40.4162714227808,6.46223053821245,6.72750002584777,15.7561391465427,11.3142814854289,7.45817628684449,11.8525907932764
"ML_TR1_6_S183_L004_3368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00535482759137,6.97437098834203,12.3338162439901,5.34757771991815,3.34038089589998,11.8255718590002,3.77650522588747,7.70099028420485,3.79935226374305,7.39863541935036,3.28079831478089,5.56061789700851
"ML_TR1_6_S183_L004_3371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5029566063609,7.48732858332658,10.4952169565988,9.09559843875788,13.2764367151578,12.8707151070168,10.4609647136725,12.0407956139881,20.8853209460141,12.7812946955011,10.8059084630594,14.1616959501383
"ML_TR1_6_S183_L004_3376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73330717992469,5.99063801538668,9.6663507510318,4.53673567231811,2.10874715243142,8.90140333974574,3.79489492743234,6.87259756813671,2.80198889397129,6.51907009438663,3.85060915948256,4.9570298046767
"ML_TR1_6_S183_L004_3381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60137940212172,5.88965735872888,8.57445162261561,6.0349114172836,6.2711899463696,7.8889244736819,5.00289917398792,7.132336553457,8.03033962189322,6.85297301506171,5.92960792565457,7.36871124136798
"ML_TR1_6_S183_L004_3382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68429188922228,3.6188443128489,9.39976087269426,2.76236675006763,5.04728888573643,5.04235086280895,4.13224205439228,5.96500219201047,9.33243693447156,5.46511540796515,4.35240889082189,7.58485417520399
"ML_TR1_6_S183_L004_3388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04568767272107,9.6553968974112,15.7148270602955,12.4814594822701,11.3920871784802,22.9357895812099,8.27437201006329,10.836014028917,11.1075174205347,11.7877852885298,7.81200132313643,9.55417067693482
"ML_TR1_6_S183_L004_3389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31017850967947,2.49664838339625,12.4087868582334,4.10072690129391,6.76566156869993,10.4884924787739,7.31073321127635,4.38175935407433,0,4.79337041503488,3.55332451280768,2.32615122426307
"ML_TR1_6_S183_L004_3391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66357367065067,7.40472953394775,11.7305983845814,9.24042417981296,13.917890138659,16.2076259841473,7.24311285669818,9.61161071584854,12.698326673481,12.7693736050504,9.57284618600313,9.97959205014431
"ML_TR1_6_S183_L004_3394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09228738752564,5.26855305313748,7.08915565345847,5.86872350172922,7.52210714594777,6.49023791285657,4.76875636395797,4.91048507256884,7.99550383065501,7.3115702832595,6.11465647198163,6.52753983209499
"ML_TR1_6_S183_L004_3395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26543215612897,4.24721624134387,8.73587424614934,5.37813583617412,0,6.56157064311009,3.58254327330381,5.21250944317597,0,6.42704715321661,4.05573800013393,5.15271090774942
"ML_TR1_6_S183_L004_3399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38780187642713,5.8651168752239,9.09313088240392,6.24901499149558,8.62552836829558,5.98318414614933,6.7016376766732,9.2470481176665,11.8028678648458,7.95904850714267,7.80826035275282,9.12104336778007
"ML_TR1_6_S183_L004_3403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95827503876169,7.34829860852395,10.0747231614816,8.69391851578899,6.5578779223966,10.3032536359678,9.0180531395714,12.1621068017699,9.933400999855,11.0708181273156,8.39366688947746,13.1002734119956
"ML_TR1_6_S183_L004_3405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93944777020964,5.1852465403881,6.2034787031031,7.92792426499413,7.51465655346657,7.78526467403774,5.98784329986346,7.23122852376763,9.85148073677025,7.47040672931324,8.73189468067103,7.13914890968696
"ML_TR1_6_S183_L004_3408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90263312300324,7.6735975340913,11.7736754018919,9.00060578125906,9.84478300496674,20.0556166802623,5.71090097021522,9.45186186049928,7.81742616840056,10.7479799597913,6.63278028770923,8.57906138959031
"ML_TR1_6_S183_L004_3414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99584012273968,3.6273576081842,6.27708753562586,3.31407091791588,5.15412847793217,8.10339874857627,3.01987339320454,3.29998121645479,5.22849944541727,4.64368543982749,3.03818677574929,3.2256839362312
"ML_TR1_6_S183_L004_3415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24511701428315,4.81175187731287,6.09793607517793,9.97499971233139,12.1929612349412,17.2273859687134,6.24183639804384,6.64688843172814,14.1932926288642,6.83830886041415,6.19300174909388,6.00893470956647
"ML_TR1_6_S183_L004_3419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11872914412258,4.11657196638896,6.01832539563357,6.53984155057556,6.49048277891446,7.44916466175786,4.62597172457602,5.59451522936633,7.14130771674235,6.1438352234478,7.3959828968849,5.77341580620598
"ML_TR1_6_S183_L004_3424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1929687577953,19.5817193642783,20.3071236485289,30.0357784909079,53.0142173090443,33.9376382456159,31.9426219625696,34.4382204071541,69.7581783662659,43.9289467893788,42.4135225417753,36.824621044361
"ML_TR1_6_S183_L004_3425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63396894450935,12.3137559878229,14.674393685757,11.1479840793352,14.3633924788561,28.3187585706732,8.40844362990178,17.2428783628616,10.378294002563,19.0816258091744,8.30129384703157,16.9584878399554
