"","OTU_ID","baseMean","estimate","stderror","statistic","p.value","p.adjusted","Sig","pH_Enrichment","Comparison","Site","Type","bonferroni"
"257","ML_GL_S1_2_4_S359_L004_2156",240.205726313606,-22.5882045935056,4.24729572140876,-5.31825567964302,1.0476677932544e-07,1.58829636442995e-06,"S","6","4_6","McLaughlin","Tech",0.00124840094244194
"258","ML_GL_S1_2_4_S359_L004_2424",541.692864629139,-11.7035950090366,1.20118358073539,-9.7433857711171,1.96882943180709e-22,2.30005603033464e-20,"S","6","4_6","McLaughlin","Tech",2.34605715094133e-18
"259","ML_GL_S1_2_4_S359_L004_2440",444.325242303131,-11.5025591452329,1.97756416430291,-5.81652891616166,6.00821533447679e-09,1.45516044564279e-07,"S","6","4_6","McLaughlin","Tech",7.15938939256254e-05
"260","ML_GL_S1_2_4_S359_L004_2447",562.466362233128,-11.9193687039152,1.95000090924243,-6.11249392111607,9.80860452013675e-10,3.24664809616526e-08,"S","6","4_6","McLaughlin","Tech",1.16879331461949e-05
"261","ML_GL_S1_2_4_S359_L004_577",571.59432307157,-23.5320538630773,4.24716539694892,-5.54064927162532,3.01352236263896e-08,5.64609001151035e-07,"S","6","4_6","McLaughlin","Tech",0.000359091324732058
"262","ML_GL_S1_2_4_S359_L004_782",207.525238470553,-10.1879127592944,2.05931656831952,-4.94723002574013,7.52770018215523e-07,9.36601718971373e-06,"S","6","4_6","McLaughlin","Tech",0.00897000753705617
"263","ML_GL_S1_2_5_S360_L004_1208",339.81952713719,-11.5025082654048,2.07782599533,-5.53583807848067,3.09743629137497e-08,5.74907334081374e-07,"S","6","4_6","McLaughlin","Tech",0.000369090508480242
"264","ML_GL_S1_2_5_S360_L004_1289",721.660371092775,-12.1583813044978,1.26966723646816,-9.57603768552689,1.00839523964354e-21,9.10305884514577e-20,"S","6","4_6","McLaughlin","Tech",1.20160376755924e-17
"265","ML_GL_S1_2_5_S360_L004_1667",111.103475150699,-22.2979150066702,4.24734813793955,-5.24984396910946,1.52228096912533e-07,2.17586755300569e-06,"S","6","4_6","McLaughlin","Tech",0.00181395000280974
"266","ML_GL_S1_2_5_S360_L004_2357",258.040913275781,-11.0703390686403,2.09635813344831,-5.28074802296809,1.28657530059036e-07,1.86506463282661e-06,"S","6","4_6","McLaughlin","Tech",0.00153308312818347
"267","ML_GL_S1_2_5_S360_L004_53",790.711315790179,-12.0786188211455,1.23516270437287,-9.77896982995304,1.38614174089539e-22,1.7205484358864e-20,"S","6","4_6","McLaughlin","Tech",1.65172649845095e-18
"268","ML_GL_S1_2_6_S361_L004_1050",562.82161088722,-11.8354825604467,1.94222295109817,-6.09378164013287,1.10274057051142e-09,3.59023405415685e-08,"S","6","4_6","McLaughlin","Tech",1.31402566382141e-05
"269","ML_GL_S1_2_6_S361_L004_1597",392.770909234735,-24.0936310610049,3.24750136102899,-7.41912885707635,1.17893172068414e-13,5.57466285066359e-12,"S","6","4_6","McLaughlin","Tech",1.40481503836722e-09
"270","ML_GL_S1_2_6_S361_L004_1709",151.986184978175,-22.948929816287,4.24724401958892,-5.40325201717706,6.54434098118424e-08,1.04815009585741e-06,"S","6","4_6","McLaughlin","Tech",0.000779823671317914
"271","ML_GL_S1_2_6_S361_L004_206",80.4059198504862,-21.208267865737,4.24788275410419,-4.99266789914248,5.9550905443362e-07,7.54257740030878e-06,"S","6","4_6","McLaughlin","Tech",0.00709608589263102
"272","ML_GL_S1_2_6_S361_L004_346",223.529251165889,-10.6306833245031,1.99344288350388,-5.33282564174477,9.6696149201629e-08,1.48867094817392e-06,"S","6","4_6","McLaughlin","Tech",0.00115223131388661
"273","ML_GL_S1_2_6_S361_L004_983",136.547981965127,-21.5678457665235,4.24757607623122,-5.07768321966353,3.82065008465238e-07,4.89536197943201e-06,"S","6","4_6","McLaughlin","Tech",0.00455268664087177
"274","ML_GL_S1_2_8_S362_L004_2029",259.28408001744,-22.2077238217561,4.13492412792499,-5.37076936231487,7.84014291620611e-08,1.22932385877765e-06,"S","6","4_6","McLaughlin","Tech",0.00093423142989512
"275","ML_GL_S1_2_8_S362_L004_2402",185.739932160117,-22.6696977942671,4.21553625140948,-5.37765457163069,7.54624194869982e-08,1.19894692080943e-06,"S","6","4_6","McLaughlin","Tech",0.000899210190607071
"276","ML_GL_S1_2_8_S362_L004_35",394.859912017865,-10.5890177148428,2.00486332740639,-5.28166562283394,1.28014681730642e-07,1.86506463282661e-06,"S","6","4_6","McLaughlin","Tech",0.00152542294750233
"277","ML_GL_S1_2_8_S362_L004_649",771.659737262459,-12.2952166675122,1.19202535796968,-10.3145596570647,6.05582702083351e-25,1.71812463762505e-22,"S","6","4_6","McLaughlin","Tech",7.21612347802521e-21
"278","ML_GL_S1_3_4_S363_L004_1783",1249.48528477874,-12.8555905653981,1.20758911045438,-10.6456661906804,1.82672868147207e-26,7.25576632280706e-24,"S","6","4_6","McLaughlin","Tech",2.17672989684212e-22
"279","ML_GL_S1_3_4_S363_L004_1924",276.785404807983,-24.3108916676604,4.24713829821201,-5.72406405458822,1.04005506500992e-08,2.32084197652775e-07,"S","6","4_6","McLaughlin","Tech",0.000123932961546582
"280","ML_GL_S1_3_4_S363_L004_3120",567.118076606965,-11.5060105535667,1.2193749542099,-9.43599055716382,3.87317088511154e-21,3.2050489074298e-19,"S","6","4_6","McLaughlin","Tech",4.61527042669891e-17
"281","ML_GL_S1_3_4_S363_L004_320",169.72417777133,-21.8681259569119,4.24747039579001,-5.14850579737697,2.62569672400071e-07,3.57166691360645e-06,"S","6","4_6","McLaughlin","Tech",0.00312878021631925
"282","ML_GL_S1_3_4_S363_L004_3446",402.144131371333,24.6374410727316,4.24739153759951,5.80060511366369,6.60760383956721e-09,1.58104834040729e-07,"S","4","4_6","McLaughlin","Tech",7.87362073522829e-05
"283","ML_GL_S1_3_4_S363_L004_3493",233.121692420166,-22.5074509484761,4.24730924654367,-5.29922584911658,1.16294710017352e-07,1.73655108341699e-06,"S","6","4_6","McLaughlin","Tech",0.00138576776456676
"284","ML_GL_S1_3_4_S363_L004_434",1981.39127732154,-1.02965254166979,0.180211453869771,-5.71357990604671,1.10623892482941e-08,2.41427527990242e-07,"S","6","4_6","McLaughlin","Tech",0.000131819430282672
"285","ML_GL_S1_3_4_S363_L004_814",2374.69925575439,1.074217895232,0.190579256218059,5.63659401631252,1.73446361723201e-08,3.62594183560292e-07,"S","4","4_6","McLaughlin","Tech",0.000206678684629366
"286","ML_GL_S1_3_4_S363_L004_911",167.479382335473,-21.9517441301283,4.24744767843054,-5.16822002107384,2.36333992750055e-07,3.23696075587316e-06,"S","6","4_6","McLaughlin","Tech",0.00281615585760965
"287","ML_GL_S1_3_5_S364_L004_1165",159.55947318538,-23.9114672887082,4.24719132875147,-5.62994822645236,1.8026372406009e-08,3.72920579149311e-07,"S","6","4_6","McLaughlin","Tech",0.000214802253590003
"288","ML_GL_S1_3_5_S364_L004_2128",235.023836408457,-23.3044369860264,4.140726936347,-5.62810282935148,1.82202465345955e-08,3.73045459976357e-07,"S","6","4_6","McLaughlin","Tech",0.00021711245770624
"289","ML_GL_S1_3_5_S364_L004_2705",83.3906878572381,-21.5761752125984,4.24758780834251,-5.07963017744367,3.78170317900763e-07,4.87692371007088e-06,"S","6","4_6","McLaughlin","Tech",0.00450627750810549
"290","ML_GL_S1_3_5_S364_L004_280",575.159065256705,-11.7891659754853,1.22123868877416,-9.65344947212483,4.75294707784625e-22,4.71967644830132e-20,"S","6","4_6","McLaughlin","Tech",5.66361173796159e-18
"291","ML_GL_S1_3_5_S364_L004_2966",1575.0577082909,-13.3058703453584,1.2023227256218,-11.0668043294924,1.8176737466787e-28,1.80495003045195e-25,"S","6","4_6","McLaughlin","Tech",2.16594003654234e-24
"292","ML_GL_S1_3_5_S364_L004_3018",299.507898827485,-22.4080049162619,4.08798484703456,-5.48143052255118,4.21900407078068e-08,7.22322593497451e-07,"S","6","4_6","McLaughlin","Tech",0.000502736525074226
"293","ML_GL_S1_3_5_S364_L004_356",114.853317711524,-23.2060645401134,4.24727999810545,-5.46374728072196,4.66187098088542e-08,7.79206255794602e-07,"S","6","4_6","McLaughlin","Tech",0.000555508546082306
"294","ML_GL_S1_3_5_S364_L004_632",121.476095657102,-22.1530272941873,4.24739992044415,-5.2156678695494,1.83156099859025e-07,2.56160573464806e-06,"S","6","4_6","McLaughlin","Tech",0.00218248808592014
"295","ML_GL_S1_3_5_S364_L004_929",3887.14191891161,-1.9966663930244,0.329462675463378,-6.06037205949403,1.35807038546263e-09,4.13964397713744e-08,"S","6","4_6","McLaughlin","Tech",1.61827667131727e-05
"296","ML_GL_S1_3_6_S365_L004_1014",382.91283948577,-11.330958845843,1.24368648763629,-9.11078391418262,8.17888367299879e-20,5.4144209915252e-18,"S","6","4_6","McLaughlin","Tech",9.74595778474536e-16
"297","ML_GL_S1_3_6_S365_L004_137",2694.16498385193,-0.947807223756957,0.124770448567636,-7.59640792060764,3.0446376116076e-14,1.47479275528115e-12,"S","6","4_6","McLaughlin","Tech",3.62799017799162e-10
"298","ML_GL_S1_3_6_S365_L004_456",1222.91079818485,-12.5639577974828,1.241863888194,-10.1170167817297,4.64353356545478e-24,9.2220576609932e-22,"S","6","4_6","McLaughlin","Tech",5.53323459659592e-20
"299","ML_GL_S1_3_6_S365_L004_722",161.724521249486,-23.5571000546251,4.24722646966321,-5.54646667016396,2.91500163082817e-08,5.51351737030928e-07,"S","6","4_6","McLaughlin","Tech",0.000347351594329485
"300","ML_GL_S1_3_8_S366_L004_1284",640.387580783604,-24.0954914427904,3.14760975196798,-7.65517117480181,1.93054919506874e-14,9.83095051642698e-13,"S","6","4_6","McLaughlin","Tech",2.30044242084391e-10
"301","ML_GL_S1_3_8_S366_L004_14",412.907268203733,-23.5444803524598,4.0214399752697,-5.85473872474765,4.77760498488912e-09,1.18853148949173e-07,"S","6","4_6","McLaughlin","Tech",5.69299409999388e-05
"302","ML_GL_S1_3_8_S366_L004_1506",652.67135776611,-11.3053723986078,2.01689790566399,-5.6053270554049,2.07862084058521e-08,4.16983938323457e-07,"S","6","4_6","McLaughlin","Tech",0.000247688459364133
"303","ML_GL_S1_3_8_S366_L004_1828",689.748281281715,-11.6056103961283,1.94042441647736,-5.98096493611281,2.21819624706019e-09,6.20470105163597e-08,"S","6","4_6","McLaughlin","Tech",2.64320264799692e-05
"304","ML_GL_S1_3_8_S366_L004_1845",4893.69464770797,-2.22313945971323,0.30618162116816,-7.26085207606973,3.84659430483209e-13,1.77658983474338e-11,"S","6","4_6","McLaughlin","Tech",4.58360177363792e-09
"305","ML_GL_S1_3_8_S366_L004_1892",1506.83081177913,-1.13411266562821,0.196440732130532,-5.77330705973246,7.77306022943027e-09,1.77440202478718e-07,"S","6","4_6","McLaughlin","Tech",9.2623785693891e-05
"306","ML_GL_S1_3_8_S366_L004_1975",551.785638251163,-24.0336726468954,3.15151616350105,-7.62606675645164,2.42024535326178e-14,1.20165181789447e-12,"S","6","4_6","McLaughlin","Tech",2.88396436294674e-10
"307","ML_GL_S1_3_8_S366_L004_3093",224.257625254893,-9.79944405115101,2.01390127751977,-4.86590090613556,1.13936597669099e-06,1.38820909798055e-05,"S","6","4_6","McLaughlin","Tech",0.0135766849782498
"308","ML_GL_S1_3_8_S366_L004_31",338.862120095373,-22.7285261145966,4.2472676038987,-5.35132895646448,8.73106396391922e-08,1.35467914315184e-06,"S","6","4_6","McLaughlin","Tech",0.00104039358194061
"309","ML_GL_S1_3_8_S366_L004_336",159.621062416167,-22.293806801063,4.24744638015447,-5.24875532395825,1.53130297024104e-07,2.17586755300569e-06,"S","6","4_6","McLaughlin","Tech",0.00182470061933922
"310","ML_GL_S1_3_8_S366_L004_3389",240.205185549276,-22.8187803242751,4.14382995588564,-5.50668839387695,3.65646634425948e-08,6.4836983568744e-07,"S","6","4_6","McLaughlin","Tech",0.00043570452958196
"311","ML_GL_S1_3_8_S366_L004_3408",260.037608661981,-22.9802829291468,4.1273831388036,-5.56776101377593,2.58033388362168e-08,4.97528455618705e-07,"S","6","4_6","McLaughlin","Tech",0.00030747258557236
"312","ML_GL_S1_3_8_S366_L004_544",515.909391928366,-11.4012073539635,1.99407350033966,-5.71754619477242,1.08073300731325e-08,2.38481750280457e-07,"S","6","4_6","McLaughlin","Tech",0.000128780145151447
"313","ML_TR1_4_S181_L004_1827",16678.0918289347,-0.862739672515735,0.168413068782028,-5.12275964540705,3.0109605889746e-07,4.01326693268695e-06,"S","6","4_6","McLaughlin","Tech",0.00358786063782214
"314","ML_TR1_4_S181_L004_2000",5208.44384376095,1.11025951028018,0.239536959811802,4.63502380239143,3.56896410950304e-06,4.16938983616061e-05,"S","4","4_6","McLaughlin","Tech",0.0425277763288383
"315","ML_TR1_4_S181_L004_2312",5668.39538942752,-1.25059711770908,0.267954230056545,-4.66720423650403,3.053257967305e-06,3.58802977696315e-05,"S","6","4_6","McLaughlin","Tech",0.0363826219384063
"316","ML_TR1_4_S181_L004_33",7555.94075996627,-1.20503343735483,0.248345641446632,-4.85224314924723,1.22072828136017e-06,1.47827217486664e-05,"S","6","4_6","McLaughlin","Tech",0.0145461982006878
"317","ML_TR1_4_S181_L004_763",712.948851010544,1.51644097232744,0.280200989172403,5.41197579925174,6.2333114933147e-08,1.00645175818886e-06,"S","4","4_6","McLaughlin","Tech",0.00074276139754338
"318","ML_TR1_5_S182_L004_1191",459.992993564754,-24.3265810479349,2.51386015213714,-9.67698263853452,3.77698636105652e-22,3.94794469108329e-20,"S","6","4_6","McLaughlin","Tech",4.50065694783495e-18
"319","ML_TR1_5_S182_L004_1861",805.746041165657,11.9630306973296,2.48327888356927,4.81743342501062,1.454165865485e-06,1.75028691445649e-05,"S","4","4_6","McLaughlin","Tech",0.0173278404531193
"320","ML_TR1_5_S182_L004_2931",13400.1973852219,0.820021656008911,0.144530233140531,5.67370326740967,1.39743107452968e-08,2.95244480214462e-07,"S","4","4_6","McLaughlin","Tech",0.000166517886840956
"321","ML_TR1_5_S182_L004_998",1333.3043017731,-24.9869137142137,4.24708185253351,-5.88331343303596,4.02133345054996e-09,1.0508379253674e-07,"S","6","4_6","McLaughlin","Tech",4.79182093967533e-05
"322","ML_TR1_6_S183_L004_1461",4954.09763455308,-1.06272332240247,0.195181413340675,-5.44479776128866,5.18642776781141e-08,8.51259962551526e-07,"S","6","4_6","McLaughlin","Tech",0.000618014732812407
"323","ML_TR1_6_S183_L004_2419",673.056656615004,-26.0359777529238,4.24706638046822,-6.13034396463884,8.76892818107411e-10,2.95171040129037e-08,"S","6","4_6","McLaughlin","Tech",1.04490548205679e-05
"324","ML_TR1_6_S183_L004_2632",1326.69720654844,-13.5533466825764,1.37190917738507,-9.8791865423699,5.12472181491835e-23,6.78513168295189e-21,"S","6","4_6","McLaughlin","Tech",6.1066185146567e-19
"325","ML_TR1_6_S183_L004_2651",410.790448031356,-24.2065510070339,2.52382781774486,-9.59120540507532,8.70618470009863e-22,8.23356324495042e-20,"S","6","4_6","McLaughlin","Tech",1.03742896886375e-17
"326","ML_TR1_6_S183_L004_2776",2665.16033062585,-1.65277873391297,0.312130507611586,-5.29515280822752,1.18916927654098e-07,1.76245536060476e-06,"S","6","4_6","McLaughlin","Tech",0.00141701410992623
"327","ML_TR1_6_S183_L004_3260",786.149029107364,-12.2109298534195,1.22155410315864,-9.996225154371,1.58317267308254e-23,2.41860071441686e-21,"S","6","4_6","McLaughlin","Tech",1.88650855724515e-19
"328","ML_TR1_6_S183_L004_3608",728.196052622125,-12.0998582629711,1.29883217815502,-9.31595202711932,1.20863691730371e-20,9.23212660678913e-19,"S","6","4_6","McLaughlin","Tech",1.4402117506591e-16
"329","ML_TR1_6_S183_L004_671",10805.1274007334,0.526215374001618,0.107259231883078,4.90601475288617,9.29455368502895e-07,1.13944343323873e-05,"S","4","4_6","McLaughlin","Tech",0.0110753901710805
"330","ML_TR1_6_S183_L004_840",2793.50656388182,-1.55555508369551,0.170313946941173,-9.13345684034207,6.63462040423705e-20,4.54357107683268e-18,"S","6","4_6","McLaughlin","Tech",7.90581367368887e-16
"331","ML_TR1_6_S183_L004_962",2253.43958788946,-1.46749463859887,0.279605348844072,-5.24844980493292,1.53384419647934e-07,2.17586755300569e-06,"S","6","4_6","McLaughlin","Tech",0.00182772874452478
"332","ML_TR1_8_S184_L004_131",567.138902768792,-11.1556825344176,1.99680381642145,-5.58676943757556,2.31332521455621e-08,4.50418027069474e-07,"S","6","4_6","McLaughlin","Tech",0.000275655832566518
"333","ML_TR1_8_S184_L004_1563",9710.80851651156,-0.715698424157534,0.152067763504138,-4.70644407246812,2.52075099134707e-06,2.97988777905672e-05,"S","6","4_6","McLaughlin","Tech",0.0300372688128917
"334","ML_TR1_8_S184_L004_1934",919.457810445728,-12.4282725556159,1.22018591935159,-10.1855564455459,2.30040019876893e-24,5.71074349344386e-22,"S","6","4_6","McLaughlin","Tech",2.74115687685305e-20
"335","ML_TR1_8_S184_L004_2126",287.951143841086,-21.7118418408319,3.70864288504948,-5.85439000566974,4.78763943400494e-09,1.18853148949173e-07,"S","6","4_6","McLaughlin","Tech",5.70495114956028e-05
"336","ML_TR1_8_S184_L004_3784",3051.35530329327,-1.98969824595313,0.315179141445034,-6.31291219599989,2.73832877951234e-10,1.00157489964854e-08,"S","6","4_6","McLaughlin","Tech",3.2629925736669e-06
"337","ML_TR1_8_S184_L004_409",1379.81986403691,-1.41140522337957,0.252238628602504,-5.59551576695163,2.19966855376681e-08,4.36854174778089e-07,"S","6","4_6","McLaughlin","Tech",0.000262112504866853
"338","ML_TR2_4_S185_L004_1520",2838.60514622649,29.3758177347101,4.24706425165879,6.91673494773166,4.62171631075989e-12,2.0397174651487e-10,"S","4","4_6","McLaughlin","Tech",5.50723715590148e-08
"339","ML_TR2_4_S185_L004_2402",420.792625392296,27.1268092833052,4.24710918190891,6.38712312809269,1.69035533988531e-10,6.45585712502353e-09,"S","4","4_6","McLaughlin","Tech",2.01422742300734e-06
"340","ML_TR2_5_S186_L004_1317",860.903583824195,-12.1511078979638,1.31229805699244,-9.25941163535061,2.05561787909713e-20,1.51202115106922e-18,"S","6","4_6","McLaughlin","Tech",2.44947426473214e-16
"341","ML_TR2_5_S186_L004_1374",460.117960809091,-11.331991668545,1.32681848034813,-8.54072492687298,1.33382385827246e-17,7.56849766436889e-16,"S","6","4_6","McLaughlin","Tech",1.58938450951747e-13
"342","ML_TR2_5_S186_L004_1485",420.333075424239,-22.4565169167511,4.2473144261002,-5.28722733093491,1.24184271535669e-07,1.82688861681362e-06,"S","6","4_6","McLaughlin","Tech",0.00147977977961903
"343","ML_TR2_5_S186_L004_1556",237.655967716808,24.8166078648367,4.12970436488441,6.00929404919552,1.86332899950429e-09,5.28653056145075e-08,"S","4","4_6","McLaughlin","Tech",2.22034283580932e-05
"344","ML_TR2_5_S186_L004_1581",685.138929463209,-23.0881155866426,3.80239680525933,-6.07199005498531,1.26334758556066e-09,3.98255286495789e-08,"S","6","4_6","McLaughlin","Tech",1.50540498295408e-05
"345","ML_TR2_5_S186_L004_1860",996.762032117178,-12.07813332959,1.35068637011369,-8.94221900571438,3.81432735388798e-19,2.36726691400673e-17,"S","6","4_6","McLaughlin","Tech",4.54515247489292e-15
"346","ML_TR2_5_S186_L004_1950",1412.68741981254,-12.4340405113256,1.97024094656184,-6.31092381519304,2.77374720446474e-10,1.00157489964854e-08,"S","6","4_6","McLaughlin","Tech",3.30519716884019e-06
"347","ML_TR2_5_S186_L004_267",1059.66947157213,-10.9834415926852,1.95317470724197,-5.6233789798531,1.87257963887126e-08,3.79483996203909e-07,"S","6","4_6","McLaughlin","Tech",0.000223136589767899
"348","ML_TR2_5_S186_L004_2686",266.089908407498,-10.299842818555,2.00447288616737,-5.13842960392879,2.77043940394347e-07,3.71763017312955e-06,"S","6","4_6","McLaughlin","Tech",0.00330125559373904
"349","ML_TR2_5_S186_L004_2742",589.429406672297,-11.5290255473799,1.24681842512521,-9.24675583473356,2.31409612084487e-20,1.64135531999926e-18,"S","6","4_6","McLaughlin","Tech",2.75747693759875e-16
"350","ML_TR2_5_S186_L004_2821",690.782355036099,-11.8230799494621,1.25778605083494,-9.39991339672887,5.46079998247731e-21,4.33805950607998e-19,"S","6","4_6","McLaughlin","Tech",6.50708925911997e-17
"351","ML_TR2_6_S187_L004_1488",248.361602270567,-11.313693016391,1.95942409830289,-5.77398891143069,7.74165336492251e-09,1.77440202478718e-07,"S","6","4_6","McLaughlin","Tech",9.22495414964166e-05
"352","ML_TR2_6_S187_L004_1494",2932.46124858723,-1.26324317652557,0.150332348166054,-8.40300302587048,4.35203470728638e-17,2.40087248018632e-15,"S","6","4_6","McLaughlin","Tech",5.18588455720244e-13
"353","ML_TR2_6_S187_L004_1795",164.590802816909,-23.2047658108383,4.24725187181557,-5.4634776818449,4.66895994156886e-08,7.79206255794602e-07,"S","6","4_6","McLaughlin","Tech",0.000556353266637346
"354","ML_TR2_6_S187_L004_2422",1782.19623420529,-1.36886494724703,0.239981990361184,-5.70403197834481,1.17006111105562e-08,2.52580583321354e-07,"S","6","4_6","McLaughlin","Tech",0.000139424481993388
"355","ML_TR2_6_S187_L004_2607",575.844913052892,-25.6498061494635,4.24707474041721,-6.03940540658906,1.54683161065741e-09,4.58440179315421e-08,"S","6","4_6","McLaughlin","Tech",1.84320454725937e-05
"356","ML_TR2_6_S187_L004_3848",929.978466238386,-13.1771301657961,1.99281674596256,-6.61231404869158,3.78358243524954e-11,1.59876483327779e-09,"S","6","4_6","McLaughlin","Tech",4.50851682984336e-07
"357","ML_TR2_8_S188_L004_1128",541.767839351215,-11.7565185646273,1.3244121956544,-8.87678217038643,6.88223965517393e-19,4.14185695611377e-17,"S","6","4_6","McLaughlin","Tech",8.20087677310526e-15
"358","ML_TR2_8_S188_L004_1746",380.013216642982,-11.1240787237773,1.25758550460168,-8.84558440207264,9.10505316339836e-19,5.31842223014975e-17,"S","6","4_6","McLaughlin","Tech",1.08495813495055e-14
"359","ML_TR2_8_S188_L004_2285",1237.44667092175,25.7308095389394,4.2472025834506,6.05829579196448,1.37571249995504e-09,4.13964397713744e-08,"S","4","4_6","McLaughlin","Tech",1.63929901494643e-05
"360","ML_TR2_8_S188_L004_22",20630.0012128861,2.06113477547131,0.320007440846975,6.44089640545867,1.18769921687002e-10,4.71754128940771e-09,"S","4","4_6","McLaughlin","Tech",1.41526238682231e-06
"361","ML_TR2_8_S188_L004_2891",703.407715747328,25.6406282039989,4.24721970719121,6.03703833841826,1.56968440047576e-09,4.58440179315421e-08,"S","4","4_6","McLaughlin","Tech",1.87043593160692e-05
"362","ML_TR2_8_S188_L004_536",135.043072868751,-9.9086326143808,1.29387396288424,-7.65811268996633,1.88685292723355e-14,9.83095051642698e-13,"S","6","4_6","McLaughlin","Tech",2.24837394809149e-10
"363","ML_TR3_4_S189_L004_1511",19211.1175025612,-1.23362028730628,0.126829680801608,-9.72658986058605,2.32248525227569e-22,2.56247539501085e-20,"S","6","4_6","McLaughlin","Tech",2.76747342661172e-18
"364","ML_TR3_4_S189_L004_2294",20225.6291460439,-1.53472734767718,0.253281047864277,-6.05938486364592,1.36643094720399e-09,4.13964397713744e-08,"S","6","4_6","McLaughlin","Tech",1.62823911668827e-05
"365","ML_TR3_5_S190_L004_1469",3751.5079830962,-1.30912448547544,0.264498300808296,-4.94946274314355,7.44186211196697e-07,9.3541380723838e-06,"S","6","4_6","McLaughlin","Tech",0.00886772289261984
"366","ML_TR3_5_S190_L004_1940",1537.56808420214,-0.926216549440656,0.193030255239952,-4.79829728396357,1.60020150972814e-06,1.91445795079523e-05,"S","6","4_6","McLaughlin","Tech",0.0190680011899205
"367","ML_TR3_5_S190_L004_2219",23706.4529479329,0.736050818642968,0.148794327159537,4.94676667245367,7.5456331840594e-07,9.36601718971373e-06,"S","4","4_6","McLaughlin","Tech",0.00899137650212518
"368","ML_TR3_6_S191_L004_1094",2299.76503097384,-14.0054534162911,1.33469282572138,-10.4933907985318,9.26427879787856e-26,3.0664762820978e-23,"S","6","4_6","McLaughlin","Tech",1.10393146155521e-21
"369","ML_TR3_6_S191_L004_1128",1385.48800601652,-13.2197970485226,1.21602253255165,-10.8713421788186,1.57861250762778e-27,1.04504148004959e-24,"S","6","4_6","McLaughlin","Tech",1.88107466408926e-23
"370","ML_TR3_6_S191_L004_499",5106.66932239098,-1.6066172640346,0.238542625495227,-6.73513700412737,1.63775542537674e-11,7.07083103217003e-10,"S","6","4_6","McLaughlin","Tech",1.95154936487893e-07
"371","ML_TR3_6_S191_L004_548",6133.10876826139,-15.3686233763283,1.24938761118359,-12.3009250602134,8.95427192197326e-35,1.77831840370389e-31,"S","6","4_6","McLaughlin","Tech",1.06699104222233e-30
"372","ML_TR3_8_S192_L004_1866",8929.50411307461,-0.992026456339791,0.119376689635711,-8.31005164716033,9.56604290808428e-17,5.13463816633929e-15,"S","6","4_6","McLaughlin","Tech",1.13988967292732e-12
"373","ML_TR3_8_S192_L004_2129",902.163248482242,-12.5636734920118,1.95394805274704,-6.42989125240489,1.27695268423077e-10,4.97260398212217e-09,"S","6","4_6","McLaughlin","Tech",1.52161681852938e-06
"374","ML_GL_S1_1_4_S355_L004_1084",1082.92578608056,-12.4935773119352,1.28485986243065,-9.72368868952005,2.3896441233547e-22,2.63657401610135e-20,"S","8","4_8","McLaughlin","Tech",2.84749993738946e-18
"375","ML_GL_S1_1_4_S355_L004_1093",4158.85293164357,-1.35158340346992,0.249701628258966,-5.41279371261526,6.20489593150069e-08,9.55265373640339e-07,"S","8","4_8","McLaughlin","Tech",0.000739375399197622
"376","ML_GL_S1_1_4_S355_L004_124",7134.03037428929,-1.52359473295989,0.263602188957161,-5.77990167299974,7.47442965303489e-09,1.65518562331783e-07,"S","8","4_8","McLaughlin","Tech",8.90653037455638e-05
"377","ML_GL_S1_1_4_S355_L004_1253",132.410538225165,-23.0990361246463,4.24726302787135,-5.43856972668422,5.37099899761291e-08,8.74328197480265e-07,"S","8","4_8","McLaughlin","Tech",0.000640008240555554
"378","ML_GL_S1_1_4_S355_L004_1277",491.528067842507,-12.2934611970522,2.56239463336404,-4.79764554490683,1.60541549104006e-06,1.84297986428067e-05,"S","8","4_8","McLaughlin","Tech",0.0191301309912333
"379","ML_GL_S1_1_4_S355_L004_1693",4088.45301989356,1.12849806166187,0.177878682687459,6.34420069123569,2.235832106986e-10,7.16187510399064e-09,"S","4","4_8","McLaughlin","Tech",2.66421753868452e-06
"380","ML_GL_S1_1_4_S355_L004_2327",2155.25959591778,-0.922189923589487,0.144767738404956,-6.37013421464016,1.88862854749276e-10,6.25136049220103e-09,"S","8","4_8","McLaughlin","Tech",2.25048977719237e-06
"381","ML_GL_S1_1_4_S355_L004_2556",1503.82309124067,-26.5385352297961,4.24705292625181,-6.24869425708273,4.13898221405805e-10,1.19802949860239e-08,"S","8","4_8","McLaughlin","Tech",4.93201120627157e-06
"382","ML_GL_S1_1_4_S355_L004_2768",1248.39019301513,-12.4796105705447,1.26767813342225,-9.84446307112238,7.24249016371673e-23,8.98974091571339e-21,"S","8","4_8","McLaughlin","Tech",8.63015127908486e-19
"383","ML_GL_S1_1_4_S355_L004_3085",98.3854956310081,-20.727050285196,4.2480851917131,-4.87915127635129,1.06543323365488e-06,1.252041658011e-05,"S","8","4_8","McLaughlin","Tech",0.0126957024122315
"384","ML_GL_S1_1_4_S355_L004_3141",717.693268586977,0.96664495083075,0.105983941392209,9.12067373729325,7.46587377427957e-20,4.78297590829653e-18,"S","4","4_8","McLaughlin","Tech",8.89633518943154e-16
"385","ML_GL_S1_1_4_S355_L004_33",678.146998953777,-11.4330605642756,1.99911471067911,-5.7190617943038,1.07113838055389e-08,2.19307301420621e-07,"S","8","4_8","McLaughlin","Tech",0.000127636849426801
